StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;Q_RecaptchaScore;Q_RecaptchaAssessmentName;PRIVACYINFO;CONSENT;AGE;GENDER;EDUCATION;PARENT;POLITCS_PARTY;POLITICS_LEFTRIGHT;MFQ1_HARM_EMOTIONALLY_1;MFQ1_FAIRNESS_TREATED_2;MFQ1_INGROUP_LOVECOUNTRY_3;MFQ1_AUTHORITY_RESPECT_4;MFQ1_PURITY_DECENCY_5;MFQ1_LIBERTYECO_PROPERTY_6;MFQ1_MATH_7;MFQ1_HARM_WEAK_8;MFQ1_FAIRNESS_UNFAIRLY_9;MFQ1_INGROUP_BETRAY_10;MFQ1_LIBERTYLIFE_FREE_11;MFQ1_AUTHORITY_TRADITIONS_12;MFQ1_PURITY_DISGUSTING_13;MFQ1_HARM_CRUEL_14;MFQ1_FAIRNESS_RIGHTS_15;MFQ1_INGROUP_LOYALTY_16;MFQ1_AUTHORITY_CHAOS_17;MFQ1_PURITY_GOD_18;MFQ2_HARM_COMPASSION_1;MFQ2_FAIRNESS_FAIRLY_2;MFQ2_LIBERTYECO_SOCIETY_3;MFQ2_INGROUP_HISTORY_4;MFQ2_AUTHORITY_KIDRESPECT_5;MFQ2_PURITY_HARMLESSDG_6;MFQ2_GOOD_7;MFQ2_LIBERTYECO_INFER_8;MFQ2_HARM_ANIMAL_9;MFQ2_FAIRNESS_JUSTICE_10;MFQ2_INGROUP_FAMILY_11;MFQ2_LIBERTYECO_WEALTH_12;MFQ2_AUTHORITY_SEXROLES_13;MFQ2_PURITY_UNNATURAL_14;MFQ2_LIBERTYECO_COMMONGOOD_15;MFQ2_HARM_KILL_16;MFQ2_FAIRNESS_RICH_17;MFQ2_LIBERTYECO_PROPERTY_18;MFQ2_INGROUP_TEAM_19;MFQ2_LIBERTYLIFE_TRADITION_20;MFQ2_AUTHORITY_SOLDIER_21;MFQ2_PURITY_CHASTITY_22;MFQ2_LIBERTYLIFE_CHOICE_23;VCI_SAFETY_1;VCI_PARENTSRIGHT_2;VCI_OVERWHELM_3;VCI_PROTECTOTHERS_4;VCI_ALLERGIES_5;VCI_LIVINGSTANDARDS_6;VCI_DECISION_7;VCI_PHARMA_8;VCI_NOTNEEDED_9;VCI_COMPULSORY_10;VCI_CAUSEDISEASE_11;VCI_CONCEAL_12;VCI_ALTERNATIVE_13;VCI_TOXINS_14;VCI_PROTECTALL_15;VCI_NATURALLY_16;VCI_EXEMPT_17;VCI_INEFFECTIVE_18;BVIS_HEPATITISB_1;BVIS_HPV_2;BVIS_MEASELS_3;BVIS_MENINGOCOCCAL_4;BVIS_PERTUSSIS_5;BVIS_MUMPS_6;BVIS_POLIO_7;BVIS_ROTAVIRUS_8;BVIS_RUBELLA_9;BVIS_TETANUS_10;BVIS_CHICKENPOX_11;COVCI_COVIDINFECTION;COVCI_VACCINATED_2;COVCI_YES_ASAP_31;COVCI_YES_DECIDE_32;COVCI_YES_IMPORTANCE_33;COVCI_YES_FREEDECISION_34;COVCI_YES_THOUGHFUL_35;COVCI_YES_SIDEEFFECTS_36;COVCI_YES_INFECTION_37;COVCI_YES_JOBLOSS_38;COVCI_YES_DISADVANTAGE_39;COVCI_YES_TRUST_40;COVCI_YES_RECOMMENDATION_41;COVCI_YES_PROTECTME_42;COVCI_YES_PROTECTOTHERS_43;COVCI_YES_DUTY_44;COVCI_YES_CHOOSEVACCINE_45;COVCI_YES_ANYVACCINE_46;COVCI_YES_UNNATURAL_47;COVCI_YES_WAIT_48;COVCI_YES_INFORMED_49;COVCI_YES_PROTECTGENERALLY_50;COVCI_NO_CHANCE_3;COVCI_NO_INTENTION_4;COVCI_NO_ASAP_5;COVCI_NO_DECIDE_6;COVCI_NO_IMPORTANCE_7;COVCI_NO_THOUGHTFUL_8;COVCI_NO_SIDEEFFECTS_9;COVCI_NO_INFECTION_10;COVCI_NO_JOBLOSS_11;COVCI_NO_DISADVANTAGE_12;COVCI_NO_TRUST_13;COVCI_NO_ROCOMMENDATION_14;COVCI_NO_PROTECTME_15;COVCI_NO_PROTECTOTHERS_16;COVCI_NO_DUTY_17;COVCI_NO_CHOOSEVACCINE_18;COVCI_NO_ANYVACCINE_19;COVCI_NO_UNNATURAL_20;COVCI_NO_WAIT_21;COVCI_NO_INFORMED_22;COVCI_NO_PROTECTGENERALLY_23;COVCI_NO_ASTRAZENECA_24;COVCI_NO_BIONTECH_25;COVCI_NO_MODERNA_26;COVCI_NO_JOHNSON_27;COVCI_NO_SPUTNIK_28;COVCI_NO_APPOINTMENT;COVCI_OPEN_30;Q9.1 - Parent Topics;Q9.1 - Topics
19.05.21 06:44;19.05.21 06:55;0;100;657;1;19.05.21 06:55;R_24iUgrCd5W8wwKU;anonymous;DE;1;;;1;8;1;1;2;5;1;4;5;5;0;4;4;0;4;5;4;4;1;4;4;4;2;3;1;4;5;2;2;3;4;3;5;4;5;3;0;0;0;5;5;3;3;2;4;4;0;4;0;0;0;4;3;0;1;0;0;1;0;0;0;0;4;0;1;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;4;4;0;4;0;0;4;4;4;4;4;4;4;0;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19.05.21 11:33;19.05.21 11:45;0;100;696;1;19.05.21 11:45;R_10Vs2DpFpPDP1sP;anonymous;DE;0,7;;;1;8;1;1;2;4;4;4;3;0;2;1;4;0;4;4;1;5;2;1;4;5;2;4;1;4;5;2;1;3;1;5;0;4;4;3;3;1;1;3;5;4;2;3;4;3;0;4;1;3;0;4;2;0;3;0;0;3;0;0;0;0;4;1;3;1;4;4;4;4;4;4;4;4;4;5;4;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;2;4;3;2;3;0;1;3;3;4;4;3;3;3;0;0;2;3;4;5;5;5;2;1;;;
19.05.21 06:22;20.05.21 01:06;0;100;67402;1;20.05.21 01:06;R_24f3e7psTsFpiD1;anonymous;DE;1;;;1;8;1;1;2;6;7;4;4;1;4;3;4;2;4;3;5;4;2;5;5;4;4;1;0;4;0;3;3;4;0;5;0;3;3;3;1;4;2;0;2;1;4;2;4;3;0;5;2;2;2;2;3;2;2;2;2;2;0;2;1;2;2;2;3;2;3;3;3;3;3;3;5;3;2;3;2;2;1;1;4;4;4;2;2;2;0;0;0;0;2;4;4;4;0;2;4;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 01:40;20.05.21 01:49;0;100;541;1;20.05.21 01:49;R_3HNY5pMcnCfHsst;anonymous;DE;0,9;;1;1;4;2;1;2;2;5;4;4;1;2;3;4;0;5;4;3;4;2;1;4;4;2;3;1;2;3;2;1;3;0;5;2;2;4;3;1;0;1;1;5;4;4;2;5;2;1;4;1;2;0;3;0;0;3;1;0;2;0;0;1;1;3;1;3;1;4;5;5;5;5;3;3;4;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;3;2;3;2;3;1;4;1;3;3;2;3;3;1;3;1;0;4;3;3;2;5;4;3;2;2;Für mich persönlich ist es sehr schwer einzuschätzen, ob ich mich impfen lassen soll. Ich habe soweit keine chronischen Krankheiten und bin gesund.  Mich stresst aber die dauernde Berichterstattung über die Nebenwirkungen. Es werden nur Ausnahmefälle publik gemacht, aber wie es den Großteil der Geimpften geht wird nicht berichtet.;;Unknown
20.05.21 01:38;20.05.21 01:59;0;100;1257;1;20.05.21 01:59;R_beYPkWM19aO76Jb;anonymous;DE;1;;;1;6;1;1;1;7;7;4;5;3;1;2;4;0;4;5;4;4;3;4;4;5;3;2;3;3;4;3;3;3;2;4;3;4;4;2;2;4;3;3;4;2;5;3;4;2;1;4;3;4;2;1;3;3;4;3;2;0;2;3;2;3;3;3;4;3;1;1;1;1;1;4;4;1;3;5;1;3;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;1;3;1;0;0;1;1;0;0;0;2;2;3;4;1;0;0;0;0;0;0;3;Manche Fragen sind schwer zu verstehen (negative Logik) und oft nicht pauschal zu beantworten. ;;Unknown
20.05.21 01:41;20.05.21 02:11;0;100;1797;1;20.05.21 02:11;R_2q2kIWIo7Kh4rNu;anonymous;DE;1;;;1;8;2;1;2;7;5;4;5;1;3;3;4;0;5;5;4;4;2;3;4;0;4;1;0;4;5;1;3;3;5;5;3;3;4;2;2;5;2;3;1;3;3;2;3;2;0;3;2;3;2;3;2;3;3;2;2;2;2;2;1;2;2;1;3;2;3;3;3;3;4;3;3;1;4;5;3;1;2;;;;;;;;;;;;;;;;;;;;;2;3;3;4;3;3;2;2;2;3;2;2;2;2;0;4;2;2;2;1;3;2;4;4;3;1;1;;;
20.05.21 02:08;20.05.21 02:22;0;100;808;1;20.05.21 02:22;R_2dNo0Qz1BocaaP1;anonymous;DE;1;;;1;4;2;1;2;4;3;4;4;3;4;5;2;2;4;5;5;4;1;5;5;5;1;4;0;3;4;3;0;5;1;5;1;4;4;1;3;2;2;3;3;2;5;3;4;3;0;5;0;0;0;3;2;1;1;0;0;3;0;0;0;0;4;0;1;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;3;3;0;3;0;3;4;4;4;4;3;1;1;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 02:34;20.05.21 04:15;0;100;6063;1;20.05.21 04:15;R_2vivz4DWAxOfFNJ;anonymous;DE;0,9;;;1;4;1;1;2;4;3;5;5;0;3;5;5;0;5;5;5;5;0;0;5;5;3;4;0;4;4;3;3;3;0;5;1;4;5;2;1;1;0;2;1;5;3;3;4;2;1;5;1;1;0;4;2;2;1;1;0;4;0;0;0;0;4;0;1;1;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;0;3;1;3;0;0;4;4;4;4;4;0;4;0;3;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 04:46;20.05.21 05:04;0;100;1109;1;20.05.21 05:04;R_1rwgpP6R5CXT2eS;anonymous;DE;1;;;1;7;2;1;1;5;4;5;4;0;3;4;4;2;4;4;4;4;1;3;5;4;4;3;3;4;5;2;1;3;4;5;1;4;4;0;1;3;1;1;5;2;1;4;5;2;0;1;0;1;1;4;1;0;1;1;0;1;0;1;0;0;4;0;3;0;4;5;5;4;5;5;5;3;5;5;5;2;1;4;4;4;3;3;0;4;0;0;4;4;4;4;4;3;4;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 06:15;20.05.21 06:36;0;100;1230;1;20.05.21 06:36;R_3spPApqUStehXX3;anonymous;DE;1;;;1;4;1;1;2;7;1;1;5;0;4;0;3;0;3;5;4;5;0;1;3;5;0;0;0;0;4;1;0;0;0;3;4;5;5;0;0;3;0;3;2;4;3;3;4;0;0;4;3;3;2;2;2;1;4;3;0;0;0;2;0;3;2;3;4;3;3;4;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;3;1;0;0;2;2;0;0;0;0;0;2;0;3;0;0;0;0;0;0;3;Man sollte zwischen verschiedenen Impfungen differenzieren können um einige der gestellten Fragen korrekt beantworten zu können. Eine Impfung ist nicht immer gleich die Impfung.  Ich könnte einen Roman zu diesem Thema verfassen, jedoch halte ich es kurz: Ich hoffe, dass diese Umfrage hilft, das produzierte Narrativ zu hinterfragen. Dass Narrative produziert werden ist doch unumstritten, oder? Man siehts ja schon in der Konstruktion dieses Fragebogens. Viel Erfolg bei der Auswertung! ;;Unknown
20.05.21 06:10;20.05.21 06:43;0;100;1998;1;20.05.21 06:43;R_27BC7bSU0bTAX28;anonymous;DE;1;;;1;4;1;1;2;7;4;2;4;0;1;1;3;0;4;4;4;5;1;1;5;5;4;2;0;2;5;3;2;3;0;4;2;3;4;3;2;3;1;3;2;3;4;3;3;2;1;5;1;4;1;4;3;1;4;1;0;0;0;1;0;1;4;2;4;1;5;5;5;5;5;5;5;5;5;5;5;1;2;;;;;;;;;;;;;;;;;;;;;1;3;4;4;2;3;1;1;3;4;3;3;1;3;3;2;3;0;2;3;4;4;5;5;5;4;2;;;
20.05.21 06:36;20.05.21 06:49;0;100;811;1;20.05.21 06:49;R_XHAThNI61JDsD2F;anonymous;DE;1;;;1;4;2;1;2;4;5;4;5;0;4;2;5;0;4;5;1;5;1;2;4;5;3;3;1;4;4;3;2;3;3;5;2;4;4;3;3;0;1;3;4;2;3;3;3;2;0;4;0;3;2;3;2;2;4;0;0;0;1;0;2;0;4;2;4;1;4;5;5;4;5;5;5;3;4;5;1;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;4;4;3;2;2;0;0;4;1;4;4;0;3;3;0;0;3;3;1;5;5;3;4;1;;;
20.05.21 06:31;20.05.21 06:56;0;100;1496;1;20.05.21 06:56;R_2BmIYqnaZTWExHK;anonymous;DE;1;;1;1;4;1;1;2;7;5;0;3;0;0;3;0;0;0;4;4;4;2;1;2;4;2;1;0;0;4;1;4;3;0;5;2;4;3;3;1;1;3;3;0;4;1;3;4;2;1;4;0;4;0;4;4;0;4;3;0;0;2;1;0;0;4;0;4;0;5;5;5;5;5;5;5;5;5;5;5;2;1;0;4;3;4;3;1;4;0;0;4;0;0;4;4;4;4;1;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 06:59;20.05.21 07:16;0;100;1025;1;20.05.21 07:16;R_1InlnDxVYcVLqHY;anonymous;DE;0,9;;;1;6;2;1;1;7;1;4;5;0;0;1;1;1;4;4;4;5;0;3;4;5;4;1;0;3;4;5;1;1;0;3;5;5;4;3;3;2;2;1;2;3;3;2;5;0;0;4;1;4;2;3;3;2;4;4;1;0;1;3;1;3;3;1;4;3;5;0;5;5;4;5;5;3;5;5;4;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;3;1;0;0;0;0;0;0;0;2;0;3;2;4;0;0;0;0;0;0;3;Lieber wandere ich aus, als mich von der Regierung zu einer sinnlosen Impfung erpressen zu lassen. Meine Kinder unterrichte ich lieber 13 Jahre lang zu Hause als sie einer absolut unnützen Impfung, die ihnen mehr Schaden als Gesundheit bringen kann, auszusetzen. ;;Unknown
20.05.21 07:33;20.05.21 07:51;0;100;1063;1;20.05.21 07:51;R_23eIHsGitSxzpy6;anonymous;DE;0,9;;;1;5;2;1;2;7;4;3;4;0;1;0;3;0;4;4;4;4;3;3;4;4;3;3;3;2;4;3;0;1;2;3;4;4;3;1;3;2;3;1;3;2;3;2;3;0;0;3;4;4;4;0;4;3;4;3;2;0;2;4;2;4;2;2;4;3;3;1;1;2;1;0;4;2;1;4;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;4;1;0;0;0;2;0;0;0;4;0;3;2;4;0;0;0;0;0;0;3;;;
20.05.21 07:38;20.05.21 08:01;0;100;1347;1;20.05.21 08:01;R_12DM3f7rSv4CoUE;anonymous;DE;1;;;1;4;2;1;2;7;1;4;5;0;1;0;1;0;5;5;1;5;0;3;4;5;2;3;0;3;5;5;0;1;1;3;4;3;1;0;0;3;3;0;4;5;3;1;5;0;0;4;1;3;2;0;2;4;4;4;2;0;0;4;3;4;2;4;4;1;3;3;3;3;3;3;3;3;3;3;1;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;3;1;0;0;1;1;1;1;0;3;0;4;0;4;1;0;0;0;0;3;3;Ich hätte mir bei einigen Fragen offene Fragen gewünscht, denn es lassen sich fragen nicht immer allgemein beantworten. ;;Unknown
20.05.21 08:14;20.05.21 08:29;0;100;898;1;20.05.21 08:29;R_0VOWMUd2EhVqgzn;anonymous;DE;1;;1;1;6;2;1;2;6;2;4;5;0;3;0;2;0;5;5;4;5;0;5;5;5;1;3;2;5;5;2;0;1;2;5;3;5;5;2;1;0;0;5;5;4;2;5;3;1;1;4;1;0;0;4;1;1;0;1;0;3;0;1;0;0;3;1;1;1;3;5;5;5;5;5;5;3;5;5;5;2;1;4;4;4;1;3;0;0;0;0;3;3;4;4;3;3;3;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 07:47;20.05.21 08:29;0;100;2545;1;20.05.21 08:29;R_3kbasYetQ4JyvAy;anonymous;DE;1;;;1;4;2;1;2;7;3;4;3;3;0;1;5;0;5;3;4;5;4;1;5;5;5;3;3;5;5;3;4;5;0;5;0;5;5;5;0;5;2;5;5;3;0;3;5;0;0;5;1;4;2;1;4;1;4;1;1;0;1;2;4;1;1;2;4;2;1;1;1;1;1;1;0;1;1;2;0;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;3;4;2;2;3;0;1;0;0;0;0;4;0;2;4;1;0;0;0;0;0;0;3;"Fragen nicht bezüglich Corona Impfung schwer zu beantworten da von der Situation abhängig. ZB "" Loyalität zu Familienmitglied auch wenn es etwas falsches tat"" -> wie schwerwiegend falsch? ZB bei Mord oder Fremdgehen?";;Unknown
20.05.21 09:12;20.05.21 09:31;0;100;1169;1;20.05.21 09:31;R_NVVdKJdzg5HDxaF;anonymous;DE;1;;;1;5;2;1;1;7;1;4;4;1;0;1;5;0;4;4;5;5;1;4;4;5;2;2;0;4;5;5;0;1;3;5;5;5;5;3;2;4;5;0;5;2;4;3;3;0;0;5;4;4;4;2;4;4;4;4;4;0;3;4;4;4;0;3;4;4;1;1;3;1;1;1;1;1;2;1;1;3;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;2;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;3;"Teilweise sind die Fragen etwas unspezifisch.. Bsp.: Etwas ""ekliges"" tun kann für mich, etwas grausames ekliges sein wie ausgelebte Pädophilie oder auch die Beseitigung von Exkrementen bei pflegebedürftigen Personen beseitigen. Das eine ist verwerflich, dass andere lebenswichtig und dennoch beides eklig auf seine Weise. Insgesamt eine gelungene, interessante Umfrage.  Danke für die Mühe ";;Unknown
20.05.21 10:02;20.05.21 10:11;0;100;544;1;20.05.21 10:11;R_9NbVKOiUGat6vBv;anonymous;DE;1;;;1;4;2;1;2;2;5;4;4;3;3;4;5;0;4;4;4;3;3;4;5;5;4;4;3;4;5;4;1;3;4;5;2;5;5;3;3;4;4;4;5;4;2;3;3;1;1;4;1;1;0;4;0;0;2;1;0;2;0;0;2;0;4;1;3;0;5;1;5;5;5;5;5;1;5;5;5;2;1;4;4;4;4;0;1;3;0;2;3;3;3;3;3;4;3;1;3;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 10:45;20.05.21 11:00;0;100;907;1;20.05.21 11:00;R_2zDeKQvbxGs8AXj;anonymous;DE;1;;;1;6;2;1;1;7;1;4;5;1;3;2;3;1;5;5;4;5;1;1;5;5;4;3;4;4;5;5;0;2;1;5;3;2;5;2;1;2;2;2;5;5;3;3;4;2;2;4;4;4;2;2;4;3;4;4;1;0;3;4;2;3;2;3;4;3;2;4;4;3;3;4;4;3;3;5;4;2;2;;;;;;;;;;;;;;;;;;;;;1;0;0;4;1;1;2;2;1;1;0;0;0;2;0;2;2;2;3;3;0;1;1;1;1;1;3;;;
20.05.21 11:14;20.05.21 11:29;0;100;892;1;20.05.21 11:29;R_0kz84NCc4qdPxoB;anonymous;DE;1;;;1;6;1;1;2;6;1;1;5;0;0;1;1;1;5;5;1;5;0;0;5;5;1;1;0;3;5;4;0;0;0;3;3;3;5;0;0;0;0;3;4;4;3;0;5;0;0;5;3;2;2;3;2;1;3;3;0;2;0;2;0;0;3;3;3;3;5;5;5;5;5;5;5;5;5;5;5;1;2;;;;;;;;;;;;;;;;;;;;;2;1;0;4;2;2;2;1;0;0;2;1;0;0;0;3;1;2;4;1;1;0;1;1;0;2;3;Das Problem ist nicht die Impfung selbst. Die mag wirksam sein oder nicht. Das Problem ist die aus dem indirekten Impfzwang resultierende 2-Klassen-Gesellschaft! Ich werde die Impfung aus politischem Protest boykottieren, nicht aufgrund von Bedenken gegen das Impfen selbst!;;Unknown
20.05.21 11:38;20.05.21 11:55;0;100;964;1;20.05.21 11:55;R_2VBxximK1KJiriX;anonymous;DE;0,9;;;1;4;2;2;1;4;5;4;4;1;1;1;4;1;4;3;2;1;3;2;2;4;4;2;0;4;3;2;1;4;1;3;1;1;3;5;1;2;1;3;5;5;2;5;3;3;1;3;0;0;0;4;0;1;1;0;0;4;0;0;1;0;4;1;1;0;5;5;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;1;4;3;1;4;0;0;4;3;3;4;1;1;4;0;0;4;4;5;5;5;5;5;1;;;
20.05.21 12:07;20.05.21 12:29;0;100;1339;1;20.05.21 12:29;R_3nfp4ET8thewoNH;anonymous;DE;0,9;;;1;4;2;1;2;5;3;4;5;0;3;3;4;0;4;5;4;4;4;3;5;5;3;3;1;3;5;2;1;4;2;3;2;2;5;2;2;0;0;2;5;1;3;2;3;1;1;5;0;1;0;4;3;0;1;0;0;3;0;0;1;0;4;0;3;0;5;5;5;5;5;5;5;5;5;5;5;2;2;;;;;;;;;;;;;;;;;;;;;2;4;4;1;4;3;3;3;0;1;4;4;4;4;4;3;1;0;0;4;4;1;5;5;1;1;1;Bezüglich der Fragen nach den Impfstoffen: Die Vektorimpfstoffe sind laut EMA für jüngere nicht empfohlen zusätzlich nehme ich Medikamente, die das Thrombose Risiko nochmal erhöhen würden.  Viel Erfolg bei der Bachlorarbeit ;;Unknown
20.05.21 12:26;20.05.21 12:58;0;100;1949;1;20.05.21 12:58;R_1rq91ilOrgMrITI;anonymous;DE;1;;;1;4;1;2;1;2;5;4;2;0;3;4;5;0;4;3;4;3;5;3;3;2;4;1;0;4;3;5;3;5;1;5;1;4;3;4;3;3;3;1;5;0;4;4;5;4;2;5;1;4;1;3;0;2;4;1;0;2;1;1;2;0;4;1;4;2;5;5;5;5;5;5;5;5;5;5;5;2;1;3;4;4;4;4;0;2;0;1;3;0;4;4;4;1;3;0;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 13:15;20.05.21 13:25;0;100;607;1;20.05.21 13:25;R_11ZxLCN459DPrKa;anonymous;DE;1;;;1;4;2;1;2;4;2;4;5;0;3;1;2;0;5;5;5;4;2;1;5;5;3;2;1;5;5;3;2;4;3;5;2;4;5;4;2;4;4;4;5;3;2;5;3;2;1;4;0;1;0;4;1;1;1;0;0;3;0;0;0;0;4;3;3;0;5;5;5;5;5;5;5;5;5;5;1;2;2;;;;;;;;;;;;;;;;;;;;;2;3;3;3;3;4;1;1;1;1;1;4;3;3;3;3;3;0;3;3;4;1;5;4;2;1;1;;;
20.05.21 13:09;20.05.21 13:27;0;100;1058;1;20.05.21 13:27;R_3lEOiV2TJYpw1aV;anonymous;DE;1;;1;1;4;2;2;2;2;5;5;5;4;4;4;5;1;4;4;4;4;4;4;5;5;5;5;4;4;5;4;1;4;3;5;3;5;5;5;2;3;2;2;4;3;4;3;4;5;1;4;1;1;0;4;0;1;3;0;0;2;0;0;0;0;4;0;3;0;5;5;5;5;5;5;5;4;5;5;4;2;1;4;4;4;2;0;0;4;0;0;4;4;4;4;3;4;3;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 13:44;20.05.21 16:01;0;100;8218;1;20.05.21 16:01;R_DtJgL9eNXdAZQjf;anonymous;DE;1;;;1;4;2;1;2;4;3;5;4;0;1;2;4;1;4;4;4;4;2;1;5;5;3;4;0;3;5;2;1;3;0;4;1;3;5;4;3;1;1;3;5;2;3;3;5;2;2;5;0;3;0;4;2;0;3;0;0;1;0;0;0;0;4;2;3;0;5;4;5;5;5;5;5;5;5;5;4;2;1;4;4;4;3;1;1;3;2;3;4;3;4;4;4;3;3;1;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20.05.21 22:38;20.05.21 22:58;0;100;1218;1;20.05.21 22:58;R_XMtU3HMxNTXZQkx;anonymous;DE;0,9;;;1;4;2;1;2;5;3;4;4;0;3;2;2;0;4;5;3;5;0;2;4;5;3;3;0;4;5;3;3;3;0;4;1;3;5;2;1;2;0;3;2;3;3;2;5;2;0;5;0;2;0;4;2;0;3;0;0;3;0;0;0;0;4;0;1;0;5;5;5;5;5;5;5;5;5;5;5;2;1;4;4;4;3;3;0;2;0;0;3;4;3;4;3;0;4;0;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;Die Einschätzung, inwieweit es eine Impfpflicht geben sollte, finde ich sehr schwierig und das Thema beschäftigt mich. Generell finde ich, dass sich alle Personen impfen lassen sollten, um andere zu schützen, die das nicht können. Andererseits haben manche Personen (mehr oder weniger) berechtigte Sorgen gegenüber den Impfungen. Diesen Personen sollten lieber durch eine gute Aufklärungskampagne ihre Ängste genommen werden, statt sie durch eine Impfpflicht zu etwas zu zwingen, bei dem sie kein gutes Gefühl haben. Sich oder seine Kinder impfen zu lassen sollte weiterhin als gesellschaftlich normal und alltäglich gelten, wobei trotzdem Sorgen und Ängste ernst genommen werden müssen. ;;Unknown
21.05.21 02:06;21.05.21 02:24;0;100;1074;1;21.05.21 02:24;R_1Bws1O7ydukd4xb;anonymous;DE;1;;;1;5;2;1;1;6;5;4;4;1;1;4;4;0;5;5;4;5;1;4;5;5;2;3;0;3;5;5;0;2;3;5;5;4;5;5;3;4;1;0;5;0;5;3;5;0;0;5;3;4;3;3;4;2;4;4;1;0;1;4;2;3;2;2;4;4;5;5;5;5;5;5;5;1;5;5;3;2;2;;;;;;;;;;;;;;;;;;;;;2;0;0;4;0;0;4;0;0;2;0;0;0;0;0;2;0;2;3;3;0;0;0;0;0;0;3;Die Umfrage ist etwas schwierig, da die allgemeinen Impffragen nicht so leicht beantwortbar sind. Fragestellungen zu impfen gegen Corona würde ich komplett anders beantworten, als sonstige Fragen zum Impfen. Später in der Umfrage wurde ja differenziert dazu gefragt, aber z. B. Fragen, die auf die Wirksamkeitsvermutung abzielen etc. würde ich ganz anders einschätzen, wenn es um Covid oder eben vergleichsweise Polio geht. ;;Unknown
21.05.21 02:24;21.05.21 02:38;0;100;809;1;21.05.21 02:38;R_xxrDgiYz1ymCfex;anonymous;DE;;;;1;6;1;1;1;5;5;5;4;1;2;3;3;0;4;5;3;2;1;2;0;4;2;4;2;5;4;2;4;3;1;4;2;5;5;3;0;1;1;3;4;3;2;3;2;3;0;3;1;0;0;4;2;0;0;0;0;3;0;0;0;0;4;0;0;0;1;1;5;5;5;5;5;5;1;5;3;2;1;4;4;4;0;1;1;3;0;0;1;2;4;4;3;1;1;0;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.05.21 13:05;15.05.21 04:33;0;35;833327;0;22.05.21 04:34;R_by0dPFvDsMoT8VX;anonymous;DE;1;;1;1;5;1;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
